"Data Source","World Development Indicators",

"Last Updated Date","2017-02-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Tunisia","TUN","Net official flows from UN agencies, UNDP (current US$)","DT.NFL.UNDP.CD","","","","","","","","","2730000","2360000","2410000","2950000","3580000","3140000","2230000","2670000","2700000","1900000","2830000","3700000","3410000","4000000","3170000","2010000","1560000","1310000","2180000","2060000","2610000","2940000","2230000","1650000","1180000","1530000","730000","1190000","1090000","1150000","920000","480000","480000","460000","380000","290000","450000","700000","700000","560000","860000","820000","920000","1120000","930000","1090000","1040000","","",
"Tunisia","TUN","Net official flows from UN agencies, UNHCR (current US$)","DT.NFL.UNCR.CD","","","","","","","","","","10000","","","","","","","","","","","","20000","80000","150000","160000","100000","70000","","80000","90000","80000","90000","70000","80000","100000","210000","510000","400000","230000","250000","150000","290000","240000","140000","190000","110000","150000","120000","320000","270000","240000","","5320000","","2730000","","",
"Tunisia","TUN","Net official flows from UN agencies, UNICEF (current US$)","DT.NFL.UNCF.CD","","","","","","","","","","","450000","560000","620000","230000","940000","660000","910000","570000","1020000","1000000","290000","120000","30000","210000","410000","660000","880000","600000","340000","360000","420000","890000","1210000","970000","1180000","1360000","960000","1280000","1280000","900000","730000","830000","680000","710000","810000","720000","980000","740000","690000","900000","760000","1320000","700000","1030000","990000","","",
"Tunisia","TUN","Net official flows from UN agencies, UNAIDS (current US$)","DT.NFL.UNAI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","270000","","70000","0","270000","50000","60000","60000","","",
"Tunisia","TUN","Net financial flows, RDB nonconcessional (NFL, current US$)","DT.NFL.RDBN.CD","","","","","","","","","","","1021000","524000","357000","224000","","5507000","8379000","3435000","3871000","24000","-49000","3537000","11284000","5217000","1129000","15665000","19846000","41521000","74464000","93966000","110015000","182387000","172043000","172058000","147174000","132574000","82441000","49802000","-31532000","28025000","-64997000","86247000","87759000","29785000","65802000","-2789000","-115292000","-121538000","-19200000","148972000","103556000","476549000","457871000","23720000","-68140000","171433000","",
"Tunisia","TUN","Net financial flows, RDB concessional (NFL, current US$)","DT.NFL.RDBC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286333000","",
"Tunisia","TUN","PPG, private creditors (NFL, current US$)","DT.NFL.PRVT.CD","","","","","","","","","","","1136000","-2258000","-25248000","-7088000","9233000","20100000","54997000","329545000","267812000","331944000","89301000","95732000","54764000","288313000","-140365000","74487000","107700000","-97618000","27764000","-131225000","-190288000","-162360000","78796000","-92766000","-115345000","497296000","384857000","587380000","-17857000","211483000","-69192000","323906000","532891000","564611000","279544000","27467000","-104234000","-60245000","-15671000","-339549000","-471129000","-872411000","584531000","-264477000","551518000","996084000","",
"Tunisia","TUN","PPG, other private creditors (NFL, current US$)","DT.NFL.PROP.CD","","","","","","","","","","","1355000","-2032000","-24992000","-6779000","9473000","20384000","25341000","131602000","65020000","281928000","70082000","103550000","138162000","133600000","-29350000","-29466000","13006000","-3896000","90256000","-47740000","-104761000","-98992000","-8416000","-49673000","-32181000","-84758000","-112042000","16596000","-2237000","90217000","-51706000","-60634000","-79687000","-83218000","-70179000","-58906000","-58878000","-60425000","-34599000","-20954000","-42664000","-16112000","-15838000","-1809000","-2174000","-1400000","",
"Tunisia","TUN","PNG, commercial banks and other creditors (NFL, current US$)","DT.NFL.PNGC.CD","","","","","","","","","","","","","","","","","","25000000","65000000","-20000000","10000000","-18600000","-24400000","-25000000","82000000","24510000","3960000","-24300000","9300000","-10000000","-7000000","-5000000","-5000000","-5000000","-5000000","-5000000","-5000000","-5000000","-2000000","168000000","268000000","318000000","268000000","170000000","113000000","72000000","98000000","94000000","197600000","60000000","-123000000","-59000000","-234000000","-405730000","-123800000","-332289000","",
"Tunisia","TUN","PNG, bonds (NFL, current US$)","DT.NFL.PNGB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Commercial banks and other lending (PPG + PNG) (NFL, current US$)","DT.NFL.PCBO.CD","","","","","","","","","","","","","","","","","","356102000","340020000","318370000","106692000","83975000","28776000","202696000","-57448000","99641000","112315000","-121476000","37354000","-141130000","-137288000","-167360000","73796000","-97766000","-120345000","-95999000","241872000","-3857000","-19857000","139450000","570075000","188935000","150891000","102213000","110507000","-13322000","43663000","28753000","181929000","33830000","-594129000","-117240000","-297684000","-451923000","-72755000","-336205000","",
"Tunisia","TUN","PPG, commercial banks (NFL, current US$)","DT.NFL.PCBK.CD","","","","","","","","","","","","","","","","","","199500000","210000000","56442000","26610000","-975000","-84986000","94096000","-110098000","104597000","95349000","-93280000","-62202000","-83390000","-25527000","-63368000","87212000","-43093000","-83164000","-6241000","358914000","-15453000","-15620000","-118767000","353781000","-68431000","-37422000","15431000","67686000","-26416000","4541000","-4822000","18928000","-5216000","-428465000","-42128000","-47846000","-44384000","53219000","-2516000","",
"Tunisia","TUN","PPG, bonds (NFL, current US$)","DT.NFL.PBND.CD","","","","","","","","","","","-219000","-226000","-256000","-309000","-240000","-284000","29656000","-1557000","-7208000","-6426000","-7391000","-6843000","1588000","60617000","-917000","-644000","-655000","-442000","-290000","-95000","-60000000","","","","","588295000","137985000","586237000","","240033000","-371267000","452971000","650000000","632398000","282037000","112789000","-49897000","5002000","","-313379000","","-814171000","648215000","-218284000","500473000","1000000000","",
"Tunisia","TUN","PPG, official creditors (NFL, current US$)","DT.NFL.OFFT.CD","","","","","","","","","","","40466000","57792000","95545000","93652000","77650000","103516000","130208000","311387000","169960000","187188000","248592000","247132000","279017000","237539000","325938000","219737000","185033000","131250000","208355000","328481000","341428000","519025000","278375000","374995000","251424000","-27344000","92550000","72554000","-152380000","139715000","46951000","423393000","302468000","325120000","134904000","-30603000","-193844000","3352000","-126398000","477903000","619431000","1270423000","1166725000","379854000","693358000","1416837000","",
"Tunisia","TUN","IFC, private nonguaranteed (NFL, current US$)","DT.NFL.NIFC.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72012537.95","33157474.03","-818040.16","-1491097.49","4397689.51","-2349969","-2718280","15017340","",
"Tunisia","TUN","EBRD, private nonguaranteed (NFL, current US$)","DT.NFL.NEBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Net financial flows, others (NFL, current US$)","DT.NFL.MOTH.CD","","","","","","","","","","","","","","","","","15802000","3040000","7305000","10951000","25825000","29099000","14120000","27394000","9543000","21316000","29486000","41552000","32787000","22765000","51501000","72031000","70432000","77210000","30908000","38110000","67660000","7238000","-6516000","71218000","101768000","149313000","273379000","203895000","254801000","134606000","199417000","194583000","135952000","258021000","372431000","110326000","137171000","358799000","186380000","269800000","",
"Tunisia","TUN","PPG, multilateral concessional (NFL, current US$)","DT.NFL.MLTC.CD","","","","","","","","","","","2874000","4854000","7832000","7190000","6045000","12585000","8764000","2678000","575000","561000","7564000","4558000","7839000","12304000","3485000","6753000","1776000","5863000","17255000","13573000","30385000","46392000","45982000","34714000","20890000","31813000","25484000","1255000","-7340000","25438000","60334000","73084000","86695000","102242000","124472000","70125000","45504000","20922000","55592000","172309000","127816000","-21007000","26278000","148247000","215757000","346676000","",
"Tunisia","TUN","Net financial flows, multilateral (NFL, current US$)","DT.NFL.MLAT.CD","","","","","","","","","","","11929000","18872000","21011000","25314000","23204000","37740000","51959000","52240000","32756000","52703000","61375000","80900000","79822000","88563000","59487000","97335000","142534000","149168000","168185000","271761000","261833000","425061000","203690000","348461000","191215000","103924000","162577000","9127000","-76669000","140910000","20144000","380297000","322145000","277317000","229808000","75202000","-172616000","62932000","-88469000","436569000","550455000","1030483000","998694000","255573000","287855000","1238013000","",
"Tunisia","TUN","Net financial flows, IDA (NFL, current US$)","DT.NFL.MIDA.CD","","","","","","","","","","","2874000","4854000","7832000","7190000","6045000","12585000","8764000","2678000","575000","-105000","619000","-337000","274000","-786000","-822000","-822000","-918000","-1280000","-1053000","-1265000","-1470000","-1722000","-1874000","-2044000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2114000","-2113000","-2116000","-1904000","-2114000","-2026000","-1938000","-1935000","-1941000","",
"Tunisia","TUN","Net financial flows, IBRD (NFL, current US$)","DT.NFL.MIBR.CD","","","","","","","","","","","8034000","13494000","12822000","17900000","17159000","19648000","16614000","37987000","21005000","41556000","36233000","49854000","55397000","57991000","50890000","61930000","94372000","67608000","62260000","156295000","101787000","172365000","-36911000","101237000","15247000","-64646000","14590000","-45799000","-36507000","43781000","-14513000","146851000","-36879000","45751000","-88681000","-54501000","-254627000","-7999000","-203108000","31692000","76372000","445722000","405678000","-125008000","171550000","512388000","",
